"","species_common_name","species","location","recordingDate","method","taskLength","transcriber","speciesIndividualNumber","vocalization","abundance","startTime","tagLength","minFreq","maxFreq","internal_tag_id","Latitude","Longitude","species_id","species_genus","species_name","species_class","species_order","species_family","scientific_name","species_code","category","taxon_order","order","family","report_as"
"83","American Redstart","AMRE","WolfesIsland698161"," 2022-06-14 09:26:06","1SPM",180,"Sarah Neima",1,"Song","1",125.59,1.02,2678.11,6746.78,3455332,44.72786,-62.7587,856,"Setophaga","ruticilla","Aves","Passeriformes","Parulidae","Setophaga ruticilla","amered","species",33378,"Passeriformes","Parulidae",NA
"84","American Redstart","AMRE","HogIsland2019511"," 2022-06-23 06:18:59","1SPM",180,"Sarah Neima",1,"Song","1",124.53,1.35,3193.13,7879.83,3398977,45.22926,-63.7443,856,"Setophaga","ruticilla","Aves","Passeriformes","Parulidae","Setophaga ruticilla","amered","species",33378,"Passeriformes","Parulidae",NA
"85","American Redstart","AMRE","OwlsHead3879193"," 2021-06-18 05:26:26","1SPM",180,"Lindsay Colyn",1,"Song","1",60.49,1.26,4480.69,7982.83,3400203,44.7388,-62.8343,856,"Setophaga","ruticilla","Aves","Passeriformes","Parulidae","Setophaga ruticilla","amered","species",33378,"Passeriformes","Parulidae",NA
"86","American Redstart","AMRE","OwlsHead3879193"," 2021-07-08 18:05:15","1SPM",180,"Sarah Neima",1,"Song","1",123.03,1.15,3399.14,7210.3,3400395,44.7388,-62.8343,856,"Setophaga","ruticilla","Aves","Passeriformes","Parulidae","Setophaga ruticilla","amered","species",33378,"Passeriformes","Parulidae",NA
"87","American Redstart","AMRE","OwlsHead3879193"," 2021-06-19 07:26:33","1SPM",180,"Sarah Neima",2,"Song","1",2.5,1.13,3244.64,8446.35,3454434,44.7388,-62.8343,856,"Setophaga","ruticilla","Aves","Passeriformes","Parulidae","Setophaga ruticilla","amered","species",33378,"Passeriformes","Parulidae",NA
"88","American Redstart","AMRE","OwlsHead3879193"," 2021-06-25 19:58:00","1SPM",180,"Sarah Neima",1,"Song","1",122.44,1.4,3244.64,7570.82,3400204,44.7388,-62.8343,856,"Setophaga","ruticilla","Aves","Passeriformes","Parulidae","Setophaga ruticilla","amered","species",33378,"Passeriformes","Parulidae",NA
"89","American Redstart","AMRE","OwlsHead3879193"," 2021-07-05 10:33:08","1SPM",180,"Sarah Neima",1,"Song","1",34.03,1.32,3399.14,8343.35,3400233,44.7388,-62.8343,856,"Setophaga","ruticilla","Aves","Passeriformes","Parulidae","Setophaga ruticilla","amered","species",33378,"Passeriformes","Parulidae",NA
"90","American Robin","AMRO","OwlsHead3879193"," 2021-06-21 09:26:53","1SPM",180,"Lindsay Colyn",1,"Song","1",4.35,4.9,1133.05,3347.64,3399978,44.7388,-62.8343,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"91","American Robin","AMRO","WolfesIsland2439985"," 2022-06-03 05:18:59","1SPM",180,"Lindsay Colyn",1,"Song","1",0.04,6.74,824.03,3759.66,3410828,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"92","American Robin","AMRO","WolfesIsland2439985"," 2022-06-03 05:18:59","1SPM",180,"Lindsay Colyn",1,"Song","1",120.18,2.06,1236.05,4429.18,3410837,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"93","American Robin","AMRO","WolfesIsland2439985"," 2022-06-14 17:56:03","1SPM",180,"Sarah Neima",1,"Song","1",2.58,2.9,1442.06,4068.67,3404949,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"94","American Robin","AMRO","WolfesIsland2439985"," 2022-06-08 07:57:06","1SPM",180,"Sarah Neima",1,"Call","1",2.55,0.25,3296.14,7879.83,3409671,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"95","American Robin","AMRO","WolfesIsland2439985"," 2022-06-14 17:56:03","1SPM",180,"Sarah Neima",1,"Song","1",120.4,1.51,1287.55,3502.15,3404976,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"96","American Robin","AMRO","PortJoli797397"," 2021-06-18 07:38:11","1SPM",180,"Lindsay Colyn",1,"Call","1",119.38,0.58,1957.08,4274.68,3410488,43.8778,-64.8997,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"97","American Robin","AMRO","WolfesIsland2439985"," 2022-06-03 05:18:59","1SPM",180,"Lindsay Colyn",1,"Song","1",62.89,2.11,721.03,4789.7,3410881,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"98","American Robin","AMRO","WolfesIsland2439985"," 2022-06-14 17:56:03","1SPM",180,"Sarah Neima",1,"Song","1",61.01,2.83,1957.08,3347.64,3404966,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"99","American Robin","AMRO","OwlsHead3879193"," 2021-06-21 09:26:53","1SPM",180,"Lindsay Colyn",1,"Song","1",120.41,3.29,772.53,4120.17,3399998,44.7388,-62.8343,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"100","American Robin","AMRO","WolfesIsland698161"," 2022-06-14 17:56:06","1SPM",180,"Lindsay Colyn",1,"Song","1",155.91,2.15,51.5,3708.15,3441017,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"101","American Robin","AMRO","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Song","1",11.1,2.86,1390.56,3347.64,3463051,45.1017,-61.5427,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"102","American Robin","AMRO","WolfesIsland2439985"," 2022-06-08 08:27:06","1SPM",180,"Lindsay Colyn",1,"Song","1",120.05,1.24,824.03,3450.64,3410821,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"103","American Robin","AMRO","WolfesIsland2439985"," 2022-06-08 07:57:06","1SPM",180,"Sarah Neima",1,"Song","1",60.04,5.86,1287.55,3708.15,3404882,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"104","American Robin","AMRO","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Song","1",60.58,2.75,1493.56,3656.65,3463062,45.1017,-61.5427,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"105","American Robin","AMRO","WolfesIsland2439985"," 2022-06-23 08:57:01","1SPM",180,"Lindsay Colyn",1,"Call","1",22.04,1.57,2111.59,8497.85,3410897,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"106","American Robin","AMRO","PortJoli797397"," 2021-06-18 07:38:11","1SPM",180,"Lindsay Colyn",2,"Call","1",120.01,0.24,2214.59,4171.67,3410489,43.8778,-64.8997,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"107","American Robin","AMRO","WolfesIsland2439985"," 2022-06-08 07:57:06","1SPM",180,"Sarah Neima",1,"Song","1",120.01,1.79,1339.06,3450.64,3404890,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"108","American Robin","AMRO","WolfesIsland2439985"," 2022-06-08 08:27:06","1SPM",180,"Lindsay Colyn",1,"Song","1",110.28,3.21,978.54,4068.67,3410820,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"109","American Robin","AMRO","OwlsHead3879193"," 2021-06-21 09:26:53","1SPM",180,"Lindsay Colyn",1,"Song","1",60.05,4.93,618.03,4017.17,3399986,44.7388,-62.8343,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"110","American Robin","AMRO","WolfesIsland698161"," 2022-06-14 17:56:06","1SPM",180,"Lindsay Colyn",1,"Song","1",35.41,2,360.52,2884.12,3440927,44.72786,-62.7587,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"111","American Robin","AMRO","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",1,"Song","1",135.89,1.19,1493.56,3450.64,3463102,45.1017,-61.5427,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"112","American Robin","AMRO","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",1,"Song","1",73.74,0.81,1751.07,3553.65,3463093,45.1017,-61.5427,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"113","American Robin","AMRO","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Song","1",172.26,0.59,1596.57,4017.17,3463077,45.1017,-61.5427,2636,"Turdus","migratorius","Aves","Passeriformes","Turdidae","Turdus migratorius","amerob","species",27969,"Passeriformes","Turdidae",NA
"114","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Song","TMTT",0.08,2.67,2317.6,8343.35,3463079,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"115","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",1,"Call","1",14.54,0.52,1596.57,10403.43,3463084,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"116","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",1,"Call","1",144.71,0.55,721.03,8703.86,3463101,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"117","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",2,"Call","TMTT",9.59,5.09,1493.56,4274.68,3463012,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"118","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",3,"Call","TMTT",60.05,4.96,1442.06,4120.17,3463019,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"119","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",4,"Call","1",119.98,5.02,1493.56,4532.19,3463035,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"120","Arctic Tern","ARTE","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Call","1",39.75,0.71,1751.07,9167.38,3463053,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"121","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Call","TMTT",60.08,3.27,1236.05,7725.32,3462818,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"122","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",3,"Call","10",120.03,4.98,1699.57,4995.71,3462877,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"123","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",1,"Call","TMTT",0.03,5,1236.05,4532.19,3462836,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"124","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Song","TMTT",120.11,2.14,1493.56,5304.72,3462823,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"125","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",2,"Call","1",162.61,0.49,1699.57,11484.98,3463104,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"126","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",1,"Call","1",0.05,3.64,1854.08,3553.65,3462950,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"127","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",2,"Call","TMTT",60.05,5,1442.06,5716.74,3462852,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"128","Arctic Tern","ARTE","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Call","1",137.19,0.52,1442.06,10866.95,3463074,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"129","Arctic Tern","ARTE","CountryIsland11328967"," 2022-06-15 12:49:46","1SPM",180,"Lindsay Colyn",1,"Call","1",162.7,2.44,2008.58,5304.72,3462984,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"130","Arctic Tern","ARTE","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Call","1",99.51,0.5,2369.1,11484.98,3463064,45.1017,-61.5427,917,"Sterna","paradisaea","Aves","Shorebirds","Laridae","Sterna paradisaea","arcter","species",6630,"Charadriiformes","Laridae",NA
"131","Bald eagle","BAEA","HogIsland2019511"," 2022-06-22 19:48:43","1SPM",180,"Sarah Neima",1,"Call","1",92.21,1.47,1390.56,5665.24,3398674,45.22926,-63.7443,2622,"Haliaeetus","leucocephalus","Aves","Accipitriformes","Accipitridae",NA,NA,NA,NA,NA,NA,NA
"132","Barred Owl","BADO","SandPond5826"," 2021-07-28 01:09:03","1SPM",180,"Lindsay Colyn",1,"Song","1",144.83,2.8,51.5,1339.06,3440701,43.8154,-65.827,690,"Strix","varia","Aves","Strigiformes","Strigidae","Strix varia","brdowl","species",8930,"Strigiformes","Strigidae",NA
"133","Black-and-white Warbler","BAWW","PortLHebert527829"," 2021-07-01 10:12:33","1SPM",180,"Sarah Neima",1,"Song","1",60.03,0.57,4635.19,7931.33,3405549,43.8018,-64.9323,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"134","Black-and-white Warbler","BAWW","PortJoli797397"," 2021-06-22 16:08:53","1SPM",180,"Sarah Neima",1,"Song","1",127.88,1.97,4892.7,9012.88,3403638,43.8778,-64.8997,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"135","Black-and-white Warbler","BAWW","WolfesIsland698161"," 2022-06-07 06:27:27","1SPM",180,"Sarah Neima",1,"Song","1",14.86,2.49,4635.19,9424.89,3451196,44.72786,-62.7587,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"136","Black-and-white Warbler","BAWW","PortJoli797397"," 2021-06-18 07:38:11","1SPM",180,"Lindsay Colyn",1,"Song","1",163.89,1.42,5613.73,8034.33,3410495,43.8778,-64.8997,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"137","Black-and-white Warbler","BAWW","WolfesIsland698161"," 2022-06-07 06:27:27","1SPM",180,"Sarah Neima",1,"Song","1",132.08,2.21,4686.7,9012.88,3455077,44.72786,-62.7587,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"138","Black-and-white Warbler","BAWW","PortJoli797397"," 2021-06-22 16:08:53","1SPM",180,"Sarah Neima",1,"Song","1",63.96,2.02,4892.7,8652.36,3403533,43.8778,-64.8997,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"139","Black-and-white Warbler","BAWW","PortJoli797397"," 2021-06-24 09:09:26","1SPM",180,"Lindsay Colyn",1,"Song","1",60.05,2.53,5356.22,8755.36,3410777,43.8778,-64.8997,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"140","Black-and-white Warbler","BAWW","WolfesIsland698161"," 2022-06-07 06:27:27","1SPM",180,"Sarah Neima",1,"Song","1",60.01,2.08,4686.7,8652.36,3451274,44.72786,-62.7587,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"141","Black-and-white Warbler","BAWW","PortLHebert527829"," 2021-07-01 10:12:33","1SPM",180,"Sarah Neima",1,"Song","1",120.63,2.76,4429.18,9476.39,3405568,43.8018,-64.9323,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"142","Black-and-white Warbler","BAWW","PortJoli797397"," 2021-06-22 16:08:53","1SPM",180,"Sarah Neima",1,"Song","1",6.59,2.09,4789.7,9064.38,3403523,43.8778,-64.8997,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"143","Black-and-white Warbler","BAWW","PortJoli797397"," 2021-06-24 09:09:26","1SPM",180,"Lindsay Colyn",1,"Song","1",133.55,2.54,4326.18,8961.37,3413607,43.8778,-64.8997,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"144","Black-and-white Warbler","BAWW","PortLHebert527829"," 2021-07-01 10:12:33","1SPM",180,"Sarah Neima",1,"Song","1",34.43,1.96,4480.69,8549.36,3405534,43.8018,-64.9323,2332,"Mniotilta","varia","Aves","Passeriformes","Parulidae","Mniotilta varia","bawwar","species",33285,"Passeriformes","Parulidae",NA
"145","Black-capped Chickadee","BCCH","PortLHebert527829"," 2021-07-04 17:14:17","1SPM",180,"Lindsay Colyn",1,"Song","1",16.09,0.47,4223.18,7467.81,3454461,43.8018,-64.9323,691,"Poecile","atricapillus","Aves","Passeriformes","Paridae","Poecile atricapillus","bkcchi","species",21563,"Passeriformes","Paridae",NA
"146","Black-capped Chickadee","BCCH","WolfesIsland698161"," 2022-06-14 09:26:06","1SPM",180,"Sarah Neima",2,"Call","1",60.94,0.92,5974.25,8549.36,3455313,44.72786,-62.7587,691,"Poecile","atricapillus","Aves","Passeriformes","Paridae","Poecile atricapillus","bkcchi","species",21563,"Passeriformes","Paridae",NA
"147","Black-capped Chickadee","BCCH","WolfesIsland698161"," 2022-06-14 09:26:06","1SPM",180,"Sarah Neima",2,"Call","1",133.58,0.77,6180.26,8652.36,3455338,44.72786,-62.7587,691,"Poecile","atricapillus","Aves","Passeriformes","Paridae","Poecile atricapillus","bkcchi","species",21563,"Passeriformes","Paridae",NA
"148","Black-capped Chickadee","BCCH","WolfesIsland698161"," 2022-06-14 09:26:06","1SPM",180,"Sarah Neima",1,"Song","1",43.1,1.6,2987.12,5047.21,3455162,44.72786,-62.7587,691,"Poecile","atricapillus","Aves","Passeriformes","Paridae","Poecile atricapillus","bkcchi","species",21563,"Passeriformes","Paridae",NA
